date sighted,date reported,duration,city,state,geocode score,geocode precision,latitude,longitude
20020624,20020625,20 minutes, Deerfield Beach, FL,0.735,zip,10.3158333,9.8441667
20020914,20020919,5 - 10 min, Littleton, CO,0.857,zip,39.613321,-105.0166498
19861115,20030616,3 to 5 minutes, Savannah, GA,0.857,zip,32.0835407,-81.0998342
20010513,20010524,5 secs, Bangalore (India), .,0.0,unmatched,,
20090721,20090720,10-15 seconds, Aurora, CO,0.857,zip,39.7294319,-104.8319195
19950913,19950914,2 sec., Silverdale, WA,0.771,zip,53.4833333,-2.2666667
20070314,20070314,hour, Redmond, OR,0.857,zip,47.6739882,-122.121512
20050615,20071117,1 minute, Melbourne Beach, FL,0.806,zip,-37.8139965641595,144.963322877884
20051117,20060326,, Chandler, AZ,0.857,zip,33.3061605,-111.8412502
20090915,20090915,1 minute, Pensacola, FL,0.857,zip,30.421309,-87.2169149
20011103,20011105,3sec, Springfield, OR,0.792,zip,-26.25,28.4
20000503,20000504,45 min, Surprise, AZ,0.857,zip,33.6305938,-112.333216
19870720,20050305,30 min, Chimkent (Shymkent) (Kazakhstan),,0.758,zip,42.3,69.6
20011118,20011123,4-5 seconds, Geneva, NY,0.833,zip,44.4063162526614,8.93385887145996
20100202,20100203,about 2 min, Pounchatola, LA,0.831,zip,30.4388041,-90.4414762
20060217,20060427,ON GOING, Coquitlam (Canada), BC,0.771,zip,60.0,-96.0
20091020,20091025,, Candle Lake (Canada), SK,0.768,zip,60.0,-96.0
19820920,20031018,4 hrs, Dixie, ID,0.714,zip,5.5833333,-0.1
20030628,20030630,steady, Atlantic City, NJ,0.786,zip,33.7489954,-84.3879824
19980728,20051010,4 minutes, Bristol, VA,0.791,zip,41.8334345,-71.1661579
20040106,20040106,15 min., Phoenix, AZ,0.857,zip,33.4483771,-112.0740373
20050425,20050512,about a minute and a half, Rose City, MI,0.75,zip,41.0379306224653,40.49560546875
20100711,20100710,2 minutes, Shawnee, KS,0.755,zip,13.0878385345075,80.2784729003906
19901115,19971230,30 sec, Bremen (30 km south of) (Germany),,0.744,zip,52.4666667,-1.9166667
20001224,20010118,15 - 20 minutes, St. Maries, ID,0.75,zip,34.7614289625356,135.515670776367
19981020,20040812,10 to 20 min, Bowling Green, KY,0.738,zip,43.3712591584685,-8.41880102070343
20030329,20030401,10 min., Halifax (Canada), NS,0.78,zip,60.0,-96.0
20060801,20070127,20 mins, Parkside, PA,0.804,zip,40.6460622,-111.4979729
20090130,20090131,40 min, Lacey, WA,0.771,zip,40.357027,18.172023
20040313,20040313,several minutes, Keaau, HI,0.743,zip,10.1622222,-66.8852778
20030901,20030904,15 to 20 sec&apos;s, Cypress, TX,0.857,zip,33.8169599,-118.0372852
19880601,20020513,5 seconds, Tamarac, FL,0.857,zip,26.2128609,-80.2497707
19960214,20000921,20minutes, Miltona, MN,0.796,zip,30.1955556,71.4752778
20081009,20081009,15seconds, Santa Maria, CA,0.743,zip,25.5,69.0
19990909,20041204,10minutes, Marathon, FL,0.857,zip,24.7137524,-81.0903512
20050126,20050126,still ongoing, Limassol (Cyprus),,0.796,zip,34.675,33.0333333
20020801,20020804,1/4 second, Columbus, OH,0.857,zip,39.9611755,-82.9987942
19790505,20020806,20 minutes, Kerrville, TX,0.762,zip,-18.75638889,-44.43083333
20040820,20040827,25 minutes, Atwater Village, CA,0.745,zip,38.1040864,-122.2566367
20040725,20040726,bout 20 mins, Huntsville, AL,0.857,zip,34.7303688,-86.5861037
20030327,20030329,10 seconds, Winchester, VA,0.857,zip,51.0651332044118,-1.31870269775391
19970619,20031212,atleats an hour, Jamaica (St. Andrews parish),,0.76,zip,18.25,-77.5
20041015,20090620,.05 min., Calabash, NC,0.804,zip,50.4166667,9.6166667
20041209,20041213,25 seconds, Bristol, TN,0.791,zip,41.8334345,-71.1661579
20040205,20040205,2.5 minutes, Sun City, CA,0.735,zip,34.2583333,108.9286111
20010401,20020513,5-10 seconds, Bangalore (India),,0.776,zip,12.9762266976805,77.6032912731171
19960107,19960113,2 sec., St. George, UT,0.786,zip,32.7504171,-83.5001803
20060424,20060504,15-30 SECONDS, Sterling Heights, MI,0.857,zip,42.5803122,-83.0302033
19840808,20051024,few minutes, Gaylord, MI,0.768,zip,39.0002698,-105.5008327
19910510,20060517,3, Reading, PA,0.857,zip,51.4333333,-1.0
20040601,20040603,00:07 minutes, Portugal,,0.818,zip,43.3209940985639,-3.02063941955566
19990604,19990604,8-10 sec, NASA Space Shuttle,,0.741,zip,43.703126104186,7.26608276367188
19881115,20050910,5 minutes, Dexter, NY,0.857,zip,36.7958866,-89.9578688
19920601,20010120,LONG, Broward County (I-75 westbound), FL,0.726,zip,60.0,-96.0
20000315,20000315,45 seconds, Blue Springs, MO,0.74,zip,6.3388889,-75.5622222
20001001,20001213,1 hour, Prineville, OR,0.857,zip,44.2998485,-120.8344664
19940924,20031128,5 minutes, Burlington (Canada), ON,0.768,zip,60.0,-96.0
20050728,20050729,15 minutes, Oshkosh, WI,0.857,zip,44.0247062,-88.5426136
20010518,20010519,20 seconds, New Albany, IN,0.81,zip,42.6525793,-73.7562317
19820703,19980609,20-30 minutes, Houston, TX,0.857,zip,29.7632836,-95.3632715
19980601,20040720,1 minute, Bakersfield, CA,0.857,zip,35.3732921,-119.0187125
19950925,19950925,, Ronan, MT,0.776,zip,-21.1,55.6
19750601,20100417,3 hrs, Benton Harbor, MI,0.786,zip,34.5645372,-92.586828
20050308,20050309,3-4 sec, Seattle, WA,0.857,zip,47.6062095,-122.3320708
20070217,20070218,15 sec., Cerritos, CA,0.857,zip,33.8583484,-118.0647871
19650630,20041212,, UK/England,,0.762,zip,52.4166667,101.6666667
20090601,20090602,1 minute, Grafton, WV,0.791,zip,43.9500681,-71.7995267
20090617,20090617,10 minutes, Salem, OR,0.857,zip,11.65,78.1666667
19980307,19980310,, Naples, FL,0.857,zip,26.1420358,-81.7948103
20061031,20070131,60 minutes, Chicago, IL,0.857,zip,41.850033,-87.6500523
20040415,20051221,90sec, George Town (Grand Cayman),,0.755,zip,32.7504171,-83.5001803
20080219,20080219,3-4 seconds, Chawton, Hampshire (UK/England),0.796,zip,9.1166667,123.0333333
19870817,20021115,30min, Los Alamos, CA,0.73,zip,40.357027,18.172023
19991214,19991214,37 minutes, Seagrove Beach (Walton county), FL,0.731,zip,60.0,-96.0
19951020,20000913,25 seconds, Medford, OR,0.857,zip,42.3265153,-122.8755949
20050317,20080117,less than 1.5 minutes, Souderton, PA,0.762,zip,34.6716892086742,-5.45467331037452
19990619,20031027,unknown, Kansas City, MO,0.8,zip,38.5002888,-98.5006275
20080222,20080717,30 minutes, Huntington Beach, CA,0.733,zip,10.3158333,9.8441667
19440402,20050317,1:30, Clovis, NM,0.857,zip,36.8252277,-119.7029194
20050825,20080130,5 minutes, Henderson, NV,0.857,zip,36.0396988,-114.9819368
19810615,20030723,10 minutes+/-, Red Bluff, CA,0.732,zip,47.610377,-122.2006786
19770601,20090424,, Grand Forks, ND,0.771,zip,37.1881683871318,-3.60666990280151
20040624,20040628,less than 1 minute, South Amherst, OH,0.736,zip,42.3753677,-72.519254
20010720,20010720,30 min., Watchung/Warren, NJ,0.752,zip,47.561288242,-52.73414443
20040730,20040731,10-15 seconds, Seattle, WA,0.857,zip,47.6062095,-122.3320708
20031017,20031026,5 minutes, Dallas, TX,0.857,zip,32.7830556,-96.8066667
20070101,20070208,15 ninutes, Amityville, NY,0.857,zip,40.6789893,-73.4170673
20021029,20021029,30 sec, Huntington, IN,0.81,zip,33.660297,-117.9992265
20080419,20090221,3-5 min., St. Augustine, FL,0.753,zip,34.7614289625356,135.515670776367
19990825,19990825,5 sec, San Jose, CA,0.735,zip,34.2583333,108.9286111
19990923,19990924,25 minutes, Victor/Teton Mountain Range, ID,0.756,zip,47.0002454,-109.7510212
19730815,20090418,5 minutes, Takoma Park, MD,0.786,zip,47.2528769,-122.4442906
20081025,20081028,30 minutes, New Gloucester, ME,0.777,zip,39.7334475,-75.1329541
20020526,20020526,5 seconds, Little Rock, AR,0.857,zip,34.7464809,-92.2895948
20040901,20061020,2 mins, New York City (Forest Hills), NY,0.76,zip,43.0003472,-75.4998978
19960815,19970314,20-30 min, Grand Rapids, MI,0.792,zip,37.1881683871318,-3.60666990280151
20080809,20091211,7 Minutes, Orrock, MN,0.833,zip,39.212785,-94.1227232
20090611,20090612,3 Minutes, Hayden, ID,0.786,zip,35.3711111,139.2236111
19960509,19960509,14 min., Macon, GA,0.857,zip,32.8406946,-83.6324022
20050928,20050928,seconds, Pinecrest, CA,0.857,zip,25.6670476,-80.3081074
20020206,20020215,one hour, Oakham (UK/England),,0.771,zip,52.6666667,-0.7333333
20080419,20080419,1 minute, Panama City Beach, FL,0.771,zip,8.9666667,-79.5333333
20060614,20060614,20 SEC, Murrieta, CA,0.768,zip,28.9833333,77.7
20040130,20040311,approx: 2 minutes, Prince George (Canada), BC,0.762,zip,60.0,-96.0
20040714,20040713,, Melroe park, IL,0.729,zip,9.35,2.6166667
19870728,20090824,4 weeks, Tucson, AZ,0.857,zip,32.2217429,-110.926479
20011019,20011019,5 minutes, Vanceburg, KY,0.794,zip,50.7,13.0166667
20061210,20061215,30 seconds, Marked Tree, AR,0.743,zip,33.2733333,35.1938889
19990405,19990505,5 mins, Buckfastleigh, Devon (UK/England),0.857,zip,50.4833333,-3.7833333
20050806,20050807,about a second....about a, Marysville, CA,0.857,zip,48.0517637,-122.1770818
20050414,20050414,10 sec., Iowa City, IA,0.786,zip,42.0002654,-93.5004916
20021103,20021103,10-15 SEC., Aloha, OR,0.786,zip,32.1769444,46.0447222
20050127,20050129,5 minutes, Abingdon, MD,0.857,zip,51.6710913459568,-1.28278255462646
20031225,20031225,3-4 minutes, Bowmanville (Canada), ON,0.765,zip,60.0,-96.0
20070409,20070410,2 seconds?, Elmsford, NY,0.857,zip,41.0550969,-73.8201338
20040707,20040711,5min, Placerville, CA,0.857,zip,38.7296252,-120.798546
20000216,20000216,1.5 min, Seattle, WA,0.857,zip,47.6062095,-122.3320708
20050706,20050707,15-25 min., Fresno, CA,0.857,zip,36.7477272,-119.7723661
20070716,20070716,35 seconds, Atlanta, GA,0.857,zip,33.7489954,-84.3879824
19920315,20081227,5 minutes, Leirfjord (over) (Norway),,0.737,zip,40.8666667,-8.6333333
19900810,20061117,5-7 minutes, Cavendish (Canada), PE,0.771,zip,60.0,-96.0
19950928,19970701,10-15 Seconds, Scottsdale, AZ,0.792,zip,13.0833333,5.25
19681110,20020306,1/2 hour, San Diego (Allied Gardens), CA,0.735,zip,34.2583333,108.9286111
20040209,20040223,matter of moments, Wallingford (south of), IA,0.722,zip,8.15,4.7166667
20030920,20040105,25-30 minutes, Fraser, MI,0.857,zip,42.539202,-82.9493652
20010815,20010824,, Tarpon Springs/Clearwater, FL,0.739,zip,42.9333333,89.1666667
20041003,20041003,3 sec, Perkasie, PA,0.768,zip,37.6751252789213,21.4410209655762
20040817,20040830,15-20 mimutes, College Fjord, AK,0.738,zip,40.9641667,129.3277778
19750708,20030121,20 mm, Midway/Marion, KY,0.779,zip,51.37827,0.54222
19980101,19971231,30 minutes +, Allentown, PA,0.857,zip,40.6084305,-75.4901833
20050701,20050822,20 seconds, Sedalia, CO,0.755,zip,47.6062095,-122.3320708
20060205,20060207,2 min., Azle, TX,0.762,zip,23.7333333,92.7166667
19480615,20080126,8-10 seconds, Borger, TX,0.857,zip,52.923333,6.793056
20070922,20070922,10 seconds, Lithia Springs, GA,0.791,zip,-26.25,28.4
20050401,20050402,1 hour, Cincinnati, OH,0.857,zip,39.1620036,-84.4568863
20090919,20090920,30 seconds, Southbury, CT,0.857,zip,41.4814848,-73.2131693
19970715,20020215,30 seconds, Caballo, NM,0.776,zip,34.5166667,69.1833333
20060111,20060112,5 minutes, Branchland, WV,0.767,zip,44.2166667,3.9833333
20010105,20010222,4 sec, Surrey (Canada), BC,0.786,zip,60.0,-96.0
19760717,20060821,4.5 hours, Hampton, NH,0.78,zip,42.1667596,-72.5828665
20050826,20050906,2 Minutes, Chestertown, NY,0.844,zip,41.6105938,-87.0641992
20030816,20030816,15seconds, Swanwick/Derbyshire (UK/England),,0.757,zip,53.0666667,-1.4
19900701,20000428,15 MIN, Sacramento, CA,0.804,zip,38.4665756,-121.3177279
20020603,20020610,10 seconds, Dallas, TX,0.857,zip,32.7830556,-96.8066667
19990109,19990303,6-10 seconds, Cancun (Mexico),,0.786,zip,23.0,-102.0
20010925,20030311,1min., Burns Lake (Canada), BC,0.771,zip,60.0,-96.0
19971201,19990808,20 seconds, San Francisco (Observed from), CA,0.726,zip,34.2583333,108.9286111
20050930,20051001,not sure, Tinley Park/Oak Forest, IL,0.744,zip,20.6166667,-103.2333333
20010818,20010819,3 minutes, Prescott, AZ,0.839,zip,53.4294807151018,-2.80031204223633
19800704,20091004,30 minutes, St. Paul, MN,0.738,zip,34.7614289625356,135.515670776367
20011115,20011118,5 seconds, Ribolt, KY,0.786,zip,-16.3421382386059,-42.228004461126
19810601,20030920,15 seconds, Portland, OR,0.857,zip,45.5234515,-122.6762071
19720822,20050225,15:00minutes, Sayreville, NJ,0.857,zip,40.4592726,-74.3609822
20030305,20030509,2 minutes, Rollingsford, NH,0.821,zip,44.0977412,-91.8168207
19720715,19980328,unknown, East Brunswick/South River, NJ,0.77,zip,50.7687108425654,0.284528732299805
19970710,20021218,20mins, Greenville, TX,0.804,zip,34.8834506,-82.3665086
20051030,20060108,1 minute, Flagstaff, AZ,0.857,zip,35.1980671,-111.6512725
19760615,19981215,15 min, Long Beach, NY,0.857,zip,33.7669623,-118.1892348
20030820,20030820,5 seconds, Kaunas (Lithuania),,0.771,zip,54.9,23.9
20090919,20090921,20 seconds, Dundalk, MD,0.857,zip,39.2506633,-76.5205184
20060801,20060801,2 mins, Lodi, CA,0.829,zip,27.7344444,111.9944444
20080326,20081214,a couple of minuets, Cape Elizabeth, ME,0.813,zip,40.6639916,-74.2107006
20080523,20080523,2 minutes, Hayward, CA,0.857,zip,37.6688205,-122.0807964
20030127,20030128,40seconds, Fernley @ Intersate 80 West, NV,0.714,zip,38.0,22.0
20070328,20070329,6 hours, San Juan Bautista, CA,0.733,zip,34.2583333,108.9286111
20100703,20100807,1 min. 30 secs., Port Angeles, WA,0.753,zip,15.15,120.5833333
19770501,20020610,1 Hr., Palatine, IL,0.857,zip,42.1103041,-88.03424
19470709,20031110,45 SEC., Johnston City, IL,0.75,zip,34.7614289625356,135.515670776367
20090910,20090910,60 sec, Emmett, ID,0.81,zip,39.3416667,29.2605556
20040912,20040912,30 minutes, South Wirral (UK/England),,0.736,zip,51.55,7.9166667
20070717,20070720,10 seconds, Pleasant Bay (Canada), NS,0.765,zip,60.0,-96.0
20040710,20040725,3 sec, Utah (southern), UT,0.762,zip,39.2502391,-111.7510337
20050913,20050914,30 sec, Pierrefonds (Canada), QC,0.765,zip,60.0,-96.0
20090513,20090601,2 min, Decatur, IN,0.778,zip,-6.9,109.0833333
19990223,19990312,5-10 seconds, North Carolina (southeast part), NC,0.786,zip,35.5006942,-80.0003243
19981012,19981025,11 sec, Lincoln, NE,0.857,zip,40.8000011,-96.6669599
20021115,20021114,1-2s, Walsall (UK/England),,0.777,zip,52.6,-2.0
19780701,19991210,2 minutes, Quincy (15 miles southeast of), CA,0.732,zip,54.9,23.9
19730128,19991130,5-10 mins, Glendora, CA,0.857,zip,34.1361187,-117.865339
20040113,20040116,a few seconds, Myrtle Beach, SC,0.74,zip,10.3158333,9.8441667
20030507,20030708,all night, Essex (UK/England),,0.776,zip,40.7834338,-74.2162569
19930204,20040410,30-45 min, Palestine, TX,0.857,zip,31.9215700159324,35.2032852172852
20071107,20071108,10 minutes, Andover, MN,0.857,zip,42.6584254,-71.1370012
20051025,20051106,1/2 minute, Milwaukee, WI,0.857,zip,43.0389025,-87.9064736
19991217,19991219,, Charlotte, NC,0.857,zip,35.2270869,-80.8431268
20020507,20020508,, McMinnville, OR,0.857,zip,45.2101162,-123.1987163
19990228,19990307,10 sec, Las Vegas, NV,0.857,zip,36.1749705,-115.137223
20030806,20030809,half hour, San Diego, CA,0.732,zip,34.2583333,108.9286111
20031104,20031106,10 minutes, Belvidere, NC,0.857,zip,42.2639098,-88.8442674
20050630,20050705,12 minutes, Houston, TX,0.857,zip,29.7632836,-95.3632715
20071223,20071223,15 minutes, Los angeles, CA,0.804,zip,34.3666648,-118.2009079
20030808,20030810,10-15 minutes, Tempe, AZ,0.8,zip,27.9475216,-82.4584279
19991101,20090411,17 sec, Torrance, CA,0.857,zip,33.8358492,-118.3406288
20080424,20080424,, Interstate 40, TX,0.765,zip,45.6833333,26.0333333
20010908,20010908,half an hour (maybe longe, Newport News, VA,0.74,zip,43.703126104186,7.26608276367188
20041018,20041018,10minutes, Fairfax, CA,0.857,zip,38.8462236,-77.3063733
19980126,19980308,1 minute, Coconut Creek, FL,0.714,zip,50.0833333,19.9166667
20010511,20010511,15 minutes, Washington, D.C.,0.857,zip,47.5001238,-120.5014693
20020530,20020601,3 MINUTES, Cameron, OK,0.755,zip,47.7635607656541,18.1226348876953
20040201,20060204,A few Minutes., Melbourne (Australia),,0.786,zip,-37.8139965641595,144.963322877884
20050408,20050411,2 mins approx, Oakville (Canada), ON,0.776,zip,60.0,-96.0
19980801,20090129,5 minutes, Binghamton, NY,0.857,zip,42.0986867,-75.9179738
19780625,20031013,UNKNOWN, Sadieville, KY,0.757,zip,53.2666667,-1.35
20010301,20010301,20 sec, Bothell, WA,0.796,zip,-26.45,29.4666667
19780704,19991210,3-5MIN, Greenriver Lake State Park, KY,0.752,zip,6.5833333,3.75
20070222,20070924,15 minutes, Summit, NJ,0.786,zip,34.35,134.9
20060128,20060203,1 minute, Hemet, CA,0.857,zip,33.7475203,-116.9719684
20070115,20070124,5 minutes, West Mifflin, PA,0.857,zip,40.3634026,-79.8664375
20090704,20090711,2 minutes, Snoqualmie, WA,0.753,zip,33.4269728,-117.6119925
20060507,20060603,, Twenty Nine Palms, CA,0.752,zip,-10.21277778,-48.36027778
20040517,20040519,2 seconds, Doncaster (UK/England),,0.786,zip,53.5333333,-1.1166667
19760630,20090918,1 minute, Brooksville, FL,0.857,zip,28.5552719,-82.3878709
20040716,20040717,45 min., Shafter, CA,0.857,zip,35.5005139,-119.2717761
20051007,20051010,30 secs, Sheboygan, WI,0.857,zip,43.7508284,-87.71453
19940724,20050910,5-10 minutes, Cumberland, MD,0.804,zip,35.0501642,-78.8664137
19990815,20010415,2 minutes, Gila Bend and Yuma (between), AZ,0.74,zip,46.4,125.3166667
19970515,19980405,45 minutes, Great River, NY,0.771,zip,35.1558457022654,24.89501953125
20060809,20060809,5-10 min, Cap Pele/ Port Elgin area (Canada), NB,0.747,zip,60.0,-96.0
20071210,20071212,15 minutes, Lula, GA,0.771,zip,50.6333333,3.0666667
20040802,20040809,20min, Cabo San Lucas (Mexico),,0.762,zip,23.0,-102.0
20091225,20100727,????, Calhoun, GA,0.786,zip,8.2833333,-10.5666667
20081014,20081015,1 second, Austin, TX,0.857,zip,30.267153,-97.7430608
19970601,20020630,15-20min., Rushcreek, IN,0.825,zip,37.3823434,-80.8225774
20030522,20040827,night, Adelaide  (South Australia),,0.766,zip,-34.9333333,138.6
19930815,20050329,5 min, Menifee, CA,0.776,zip,30.4666667,30.9333333
20070704,20071220,20 seconds, Racine, WI,0.857,zip,42.7261309,-87.7828523
20000714,20050208,10 minutes, Greensburg, PA,0.829,zip,36.0726355,-79.7919754
20000815,20050628,3-4hours, West Tisbury, MA,0.792,zip,53.6907604810264,-1.62906646728516
20001130,20001202,7 minutes, Kapa&apos;a, HI,0.794,zip,7.9166667,1.8666667
19980819,19980820,30 minutes, Des Moines, WA,0.746,zip,-3.101944444,-60.025
20011116,20011117,5 seconds, Bayboro, NC,0.796,zip,21.85,71.3
19830505,20070503,15-20 seconds, Riverside, TX,0.8,zip,33.7333527,-116.0508341
20010227,20010227,1minute, Duvall, WA,0.762,zip,41.960922,12.798884
20031102,20031102,5 sec, Delhi (India),,0.786,zip,28.6666667,77.2166667
20080118,20080122,20 minutes, New Hampton, NY,0.747,zip,42.1667596,-72.5828665
20071107,20071107,1 to 2 minutes, Morgan Hill, CA,0.743,zip,51.5,12.0
20091124,20091125,30-40 secs, Canoga Park, CA,0.757,zip,40.6827778,46.3605556
20051001,20051002,15 seconds, Hamilton (Canada), ON,0.776,zip,60.0,-96.0
20060415,20060416,90 seconds, Marbella, Costa del Sol (Spain),0.857,zip,36.4997747284402,-4.88421203418468
19921022,20031220,15 minutes, Oak Creek, CO,0.732,zip,50.0833333,19.9166667
20031018,20031021,15 minutes, Mukwonago, WI,0.857,zip,42.8666803,-88.3334274
20040830,20040902,25 min, Washington, IL,0.857,zip,47.5001238,-120.5014693
20030901,20040207,2-3 min., Country, IN,0.755,zip,34.5833333,-6.3333333
20050915,20050915,4 seconds, Annapolis, MD,0.841,zip,-16.32666667,-48.95277778
20100731,20100731,5 minutes, Oregon House, CA,0.792,zip,44.0001313,-120.5013876
20040207,20040611,two years, Tehran (Iran),,0.8,zip,35.6719444,51.4244444
20010825,20010908,2 seconds, Sacramento, CA,0.804,zip,38.4665756,-121.3177279
19810925,20030204,10 minutes, Blue Springs, MO,0.74,zip,6.3388889,-75.5622222
20050913,20050913,approx. 5 min, Waverly, NE,0.857,zip,42.7392018,-84.620815
19990903,19990904,1.5 hrs +, Beckley, WV,0.837,zip,53.1666667,-3.0833333
19991201,20000107,3 to 5 mins., Chanute &amp; Humbolt (between), KS,0.744,zip,23.36,116.6783333
20090912,20090915,one minute, Grafenhausen (Germany),,0.752,zip,-21.34027778,-47.72944444
20090222,20090225,10 mins, Wellington,,0.857,zip,-41.2833333,174.7666667
20090704,20090706,5 minutes, Macomb Township, MI,0.735,zip,25.4,85.9166667
19740725,20030225,5 mins., Bridgeport, CT,0.857,zip,41.1670412,-73.2048348
20031017,20040627,1-2 minutes, Las Vegas, NV,0.857,zip,36.1749705,-115.137223
19800615,20040228,5 min, Edmonton (Canada), AB,0.776,zip,60.0,-96.0
20091113,20091113,3 MINUTES, Celina, TX,0.776,zip,-4.9038889,-80.6852778
20010701,20010718,30 seconds, Key West, FL,0.714,zip,10.1622222,-66.8852778
